id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
Video_games_sales10252;Shin Sangoku Musou 6 Special;PSP;Tecmo Koei;2011-01-01;0.11;Action;;;;;;;PS4_id_7209;LEGO Jurassic World;PS4;Warner Bros. Interactive Entertainment;2015-06-12;;Open World,Action-Adventure;;;Traveller's Tales;;;
Video_games_sales7300;Ben 10 Alien Force: Vilgax Attacks;X360;D3Publisher;2009-01-01;0.22;Action;61.0;8.3;;;E10+;;PS4_id_9199;Mekabolt;PS4;Ratalaika Games;2019-08-20;;Platformer;;;Somepx;;;
Video_games_sales10020;Samurai Warriors 4-II;PS3;Tecmo Koei;2015-01-01;0.12;Action;;;;;T;;PS4_id_4684;Stealth Inc 2: A Game of Clones;PS4;Curve Games;2015-04-07;;Puzzle,Platformer;;;Curve Games;;;
Video_games_sales9369;Nayuta no Kiseki;PSP;Nihon Falcom Corporation;2012-01-01;0.14;Action;;;;;;;PS4_id_9422;Monster Prom: XXL;PS4;Those Awesome Guys;2020-10-14;;Visual Novel;;;Beautiful Glitch;;;
Video_games_sales10215;Family Game Night 4: The Game Show;PS3;Electronic Arts;2011-01-01;0.11;Misc;;;;;E;;PS4_id_7029;Kin'iro Loveriche -GOLDEN TIME-;PS4;Entergram;2021-02-25;;Visual Novel;;;Saga Planets;;;
Video_games_sales8417;LEGO Marvel Super Heroes;PC;Warner Bros. Interactive Entertainment;2013-01-01;0.17;Action;78.0;8.1;;;E10+;;PS4_id_8149;Volume VR;PS4;Gamepoch;2017-06-28;;Action-Adventure,Stealth;;;Mike Bithell Games;;;
Video_games_sales9621;Green Lantern: Rise of the Manhunters;X360;Warner Bros. Interactive Entertainment;2011-01-01;0.13;Action;59.0;7.2;;;T;;PS4_id_6756;How to Survive 2;PS4;505 Games;2017-02-06;;Open World,Survival,Dungeon Crawler;;;Eko Software;;;
Video_games_sales7181;Assault;2600;Bom;1982-01-01;0.22;Action;;;;;;;PS4_id_4559;Spice and Wolf VR;PS4;Gemdrops;2019-09-05;;Adventure;;;Gemdrops;;;
Video_games_sales8892;Darksiders;PC;THQ;2010-01-01;0.15;Action;83.0;7.7;;;M;;PS4_id_8621;Bridge Constructor: The Walking Dead (EU) (PS4);PS4;Headup Games;2020-11-20;;Puzzle,Simulation;;;Clockstone STUDIO;;;
Video_games_sales9436;Under Night In-Birth;PS3;Nippon Ichi Software;2014-01-01;0.13;Fighting;;;;;;;PS4_id_8629;BRIKS 2;PS4;Smobile;2018-01-30;;Action;;;Smobile;;;
Video_games_sales7682;Pro Yaky? Spirits 2013;PS3;Konami Digital Entertainment;2013-01-01;0.2;Sports;;;;;;;PS4_id_1985;Troll and I;PS4;Maximum Games;2017-03-21;;Action-Adventure;;;Spiral House;;;
Video_games_sales8616;Intellivision Lives!;PS2;Play It;2003-01-01;0.16;Misc;;;;;;;PS4_id_3761;Arcade Archives TwinBee;PS4;Hamster;2016-02-26;;Shoot 'em up;;;Konami Digital Entertainment;;;
