id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
all_games15582;Narcos: Rise of the Cartels; PlayStation 4;;November 19, 2019;;;59;2.8;;"Welcome to Colombia, 1980's -- the fires of El Patron's empire have been lit, its influence spanning borders, and expansion unabated. Influence and corruption is rife; cops, guards, politicians and those in between are falling into the pocket of the Medellín Cartel, and after years of production, America is finally taking notice. Narcos: Rise of the Cartels tells the story of the hit Netflix TV series, of the rise and fall of El Patron. Choose your side and ally with the DEA or conversely side with the Narcos. Explore recognisable locations from the show and take a role in pivotal world-altering events and battles that will define and shift the war on drugs. Form your team from a variety of class-specific roles, join leading characters, upgrade your skills and take part in brutal turn-based combat, where your actions will have consequence. Plata o Plomo?";;;PS4_id_4556;Spencer (EU);PS4;EntwicklerX;2021-04-09;;Platformer;;;EntwicklerX;;;
all_games15673;Rule of Rose; PlayStation 2;;September 12, 2006;;;59;8.7;;"March, 1930. A young girl named Jennifer, whose parents were killed in a tragic airship accident, is taken to the Rose Garden Orphanage, located in a remote portion of the English countryside. What Jennifer discovers is a dilapidated building and a ragtag mob of children who call themselves the ""Aristocracy of the Red Crayon."" The demented residents of Rose Garden kidnap Jennifer and take her into the dark heart of an impossibly large zeppelin, on a meandering course for a distant land. Now, with the help of a canine companion named Brown, Jennifer has to find valuable gifts for the Aristocracy, or suffer a fatal punishment for her insolence...Befriend a faithful dog and work together to locate crucial items. Intense melee combat against bloodthirsty monsters. Multiple endings and hidden extras. [Atlus USA]";;;PS4_id_6187;Genkai Tokki: Castle Panzers;PS4;Idea Factory;2017-09-28;;Role Playing,Turn Based;;;Felistella;;;
all_games17996;Samurai Shodown Sen; PlayStation 3;;March 30, 2010;;;46;5.2;;The Samurai Shodown series brings intense 2D fighting to the arcade and the Xbox 360 once more.;;;PS4_id_3731;Arcade Archives SEICROSS;PS4;Hamster;2021-06-17;;Shoot 'em up;;;Nichibutsu;;;
all_games16631;Sonic Riders; Xbox;;February 21, 2006;;;55;7.6;;Developed by Sonic Teaem, Tokyo, Sonic Riders integrates Extreme sports, high-speed racing and head-to-head battles, offering a new racing experience with Sonic unlike any before in other racing games. In Sonic Riders, Dr. Eggman challenges Sonic and his friends to a Worldwide Grand Prix, and the prize for coming out on top is an ultra-rare Chaos Emerald! Gliding on air boards – which are performance-oriented for each playable character – gamers experience a heightened sense of sports-style racing tension as Sonic and his pals perform tricks and stunts over treacherous wide-open terrain. [Sega];;;PS4_id_598;Explosive Jake (Asia);PS4;eastasiasoft;2020-04-03;;Action;;;Pigeon Dev Games;;;
all_games17654;Pokemon Rumble U; DS;;August 29, 2013;;;49;5.2;;Pokemon Rumble U is the tale of a great adventure featuring Toy Pokemon, beginning when a delivery of Toy Pokemon is swept down a river and washes up on a strange riverbank. Our bewildered Pokemon heroes set out to find their way back to the Toy Pokemon Shop. Along the way they discover all is not right. Players will learn why some of the Toy Pokemon are fighting each other, and what the enemy Pokemon are plotting.;;;PS4_id_5866;FIFA 22 (PS4);PS4;Electronic Arts;2021-10-01;;Sports,Football;;;EA Canada;;;
all_games15049;NCAA GameBreaker 2004; PlayStation 2;;August 27, 2003;;;61;0.0;;For the first time ever, NCAA GameBreaker 2004 will allow gamers to take their skills online and compete against other college football fans anytime, anywhere. NCAA GameBreaker 2004 further illustrates the realism of college football this year by using the new Practice Mode that gives players the option to sharpen their skills before playing an exhibition or entering season mode. Bringing back the true-to-life college football experience that gamers crave, legendary announcers Keith Jackson and Tim Brandt return to the microphone. With more than 50 new animated mascots, cheerleaders, and sideline personnel, gamers everywhere will feel the spirit and emotion of college football. [SCEA];;;PS4_id_4583;Spitlings;PS4;HandyGames;2020-07-30;;Action;;;Massive Miniteam;;;
all_games15851;Skylanders Giants; 3DS;;October 21, 2012;;;59;4.6;;Skylanders Giants is an all-new adventure for existing Skylanders toys that will also add 20 new characters--including eight giant ones--to the roster.;;;PS4_id_4490;Space Hulk: Tactics;PS4;Focus Entertainment;2018-10-09;;Strategy,Turn Based;;;Cyanide Studio;;;
all_games17110;Fairytale Fights; PC;;October 27, 2009;;;53;5.9;;"Play your favorite fairytale character, regain your lost fame and save the fairytale world from certain doom! Luckily, a vast variety of deadly weapons lie around, which you can use to shoot and carve up evil villains, bloodthirsty rabbits and many more terribly cutesy characters roaming the lands - and this is where the fun begins! Fight your opponents to the death and fulfill challenging quests while leaving behind a big trail of blood! With Playlogic's unique ""Dynamic Slicing"" technology, players have the ability to slice up an enemy in any way they like, using intuitive controls. In addition, the game uses the tested powers of the Unreal 3 engine. [Playlogic]";;;PS4_id_7615;Castlevania Advance Collection;PS4;Konami Digital Entertainment;2021-09-24;;Metroidvania,Platformer,Collection;;;Konami Digital Entertainment;;;
all_games18428;Brain Boost: Gamma Wave; PC;;November 17, 2006;;;40;0.0;;"(Also known as ""The Professor's Brain Trainer: Logic"") The game focuses on improving memory, concentration and judgment through progressively difficult brain training games where speed and accuracy count. The brain's gamma waves appear to be involved in higher mental activity, including perception and problem solving. As such, Brain Boost: Gamma Wave includes training games for remembering Circumstances, Faces, Images, Numbers and Colors. [Majesco Games]";;;PS4_id_7653;Caveman Warriors;PS4;JanduSoft;2017-09-22;;Platformer;;;JanduSoft;;;
all_games18707;Magus; PlayStation 3;;February 25, 2014;;;32;4.0;;Dating to the creation of the world and mankind, loyalty to the gods and their whims was the central point of the lives of all who inhabit the lands created by the divine. However, as the gods disappeared from people's daily lives, their power and influence began to wane, and cynicism and secularism replaced piety and belief. Amidst the world's slow abandonment of the gods, a profoundly devotee and servant of the gods named Kinna infiltrated one the many prisons of the Waterfall Realm in hopes of finding one who would become a god. Encountering Magus, a prisoner who has spent his entire life incarcerated, she believes that she has found who she was sent to look for. After claiming the powers that were his birthright and learning his true identity, Magus, with Kinna by his side, takes his first steps towards an unknown future.;;;PS4_id_6863;Jotun: Valhalla Edition (EU);PS4;Thunder Lotus Games;2016-09-09;;Action-Adventure;;;Thunder Lotus Games;;;
