id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
all_games8486;Attack on Titan 2: Final Battle; Xbox One;;July 5, 2019;;;74;4.8;;Battle through the gripping narrative of Season 1 and 2 of the anime from a new perspective! Players can also enjoy original stories supervised by series creator Hajime Isayama.;;;PS4_id_9282;Mighty Aphid;PS4;ChiliDog Interactive;2021-06-25;;Run & Gun;;;Cascadia Games;;;
all_games10464;Dr. Mario 64; Nintendo 64;;April 8, 2001;;;71;7.5;;It's a new outbreak of Dr. Mario madness! Dr. Mario's back, packing a prescription for fun--and now the frenzied action of the original gets even more frantic with all-new multiplayer modes! Up to four players can go head-to-head, or they can pair up to pile on capsules in Team Battle. Other options let 'em race against time in Score Attack, target flashing viruses in Flash Mode, or test endurance in Marathon play. There's even a new story mode that pits Mario against pilferers trying to profit from his Megavitamins. It's a puzzling epidemic, and Dr. Mario's got the cure!;;;PS4_id_4266;Siegecraft Commander (EU);PS4;Blowfish Studios;2017-01-17;;Strategy,Tower Defence;;;Blowfish Studios;;;
all_games8883;HarmoKnight; 3DS;;March 28, 2013;;;73;7.5;;HarmoKnight is an action packed rhythm game where you use Tempo's Music Note Staff to beat drums, crash cymbals, and smack enemies through more than 50 levels with unique boss fights.;;;PS4_id_993;RogueCube (EU);PS4;Ratalaika Games;2020-08-05;;Roguelite,Shoot 'em up;;;Bipolar Dawn;;;
all_games9601;rain; PlayStation 3;;October 1, 2013;;;72;7.8;;Developed by PlayStation C.A.M.P!, the creative minds behind TOKYO JUNGLE and Echochrome rain is developed exclusively for the PlayStation 3 computer entertainment system as a digital download through the PlayStation Network. rain is the enchanting tale of a boy who chases after a girl with an invisible silhouette. After discovering that the girl is being hunted by ghostly creatures, he embarks on his own journey into the mysterious world of rain to save her. Upon entering the world he discovers that he has also become invisible and he must learn to navigate through the unknown, using the rain to guide and protect him.;;;PS4_id_2153;Ultra Hat Dimension;PS4;Ratalaika Games;2020-07-14;;Puzzle;;;Kitsune Games;;;
all_games8264;Summoner; PlayStation 2;;October 25, 2000;;;74;7.5;;Born with the mark of the Summoner, Joseph possesses a power greater than emperors and gods. As a child, he summoned a demon to save his village, and watched in horror as those he loved were destroyed. Nine years later, the armies of Orenia invade, and Joseph must confront the prophecy he was born to fulfill.;;;PS4_id_2824;Phantom Trigger;PS4;tinyBuild;2018-04-20;;Hack & Slash;;;Bread Team;;;
all_games10387;Destroy All Humans!; PC;;July 28, 2020;;;71;7.8;;The cult-classic returns! Terrorize the people of 1950s Earth in the role of the evil alien Crypto-137. Harvest DNA and bring down the US government in the remake of the legendary alien invasion action adventure. Annihilate puny humans using an assortment of alien weaponry and psychic abilities. Reduce their cities to rubble with your flying Saucer! One giant step on mankind.;;;PS4_id_8382;Bit Dungeon Plus (JP);PS4;COSEN;2018-04-25;;Dungeon Crawler;;;Dolores Entertainment;;;
all_games9561;The Club; PlayStation 3;;February 19, 2008;;;72;6.5;;"The Club is a new breed of third-person shooter, combining fast-paced run and gun gameplay, destructive environments, lethal weapons and an in-depth story structure. You will fight to survive in a shadowy underground blood-sport controlled by a faceless, obscenely wealthy and influential elite who place their bets on who will survive as the blood-bath ensues before them. Take control of up to eight uniquely trained killers motivated by greed, driven by pure insane bloodlust, and hell bent on earning respect on a global level. As one of eight fighters, blast your way through five single player game modes including: Standard Mode, Time Attack, Survivor, Siege, and Run the Gauntlet. Earn Respect Online. Shoot your way to the top of the leader boards in over nine cut-throat multiplayer modes. Face-off with 15 real-time opponents online or battle with your friends offline in 4-player split-screen action modes. Battle in eight unique real-world locations from around the globe, including war-torn cities, abandoned factories, steel mills and many more. Extreme Gun Battles in Hazardous Environments: A motion blur camera system intensifies the adrenaline rush in both open range and close quarter firefights. Destroy and manipulate objects in the environment to your advantage. A unique score-based accumulation system creates even more competition among players; the faster, more efficient and accurate that you are, the more points you will earn to unlock weapons, characters and maps. There are 17 high-powered assault weapons to choose from and customize, including Automatic Weapons, Sniper Rifles, High Caliber Pistols, Sub Machine Guns, and Mounted Weapons. Each Character has a Story to Tell. [Sega]";;;PS4_id_1593;The Shapeshifting Detective (Asia);PS4;Circle Entertainment;2020-03-26;;Adventure;;;D’Avekki Studios;;;
all_games8812;Mad Max; PC;;September 1, 2015;;;73;7.8;;Mad Max places players in the role of a lone warrior who must embark on a journey to reclaim his stolen interceptor from a deadly gang of marauders.;;;PS4_id_8317;Berserk Boy (PS4);PS4;;;;;;;;;;
all_games11138;Homefront; PC;;March 14, 2011;;;70;5.6;;The year is 2027. The world has suffered a decade-long energy crisis, and economies have crumbled. Reduced to a mere shadow of the super power it once was, the United States became the target of a North Korean takeover. American malls, suburbs and city streets are now battlegrounds as the civilian resistance fights for freedom. Featuring a compelling single player story crafted by John Milius (Apocalypse Now, Red Dawn), Homefront immerses gamers in an interactive and cinematic FPS experience where they assume an infantry role or take command of a wide variety of aerial and ground vehicles. In a land stripped of freedom, the brave will fight for their home. [THQ];;;PS4_id_120;Way of Redemption;PS4;Pixel Cream;2017-11-07;;Sports;;;Pixel Cream;;;
all_games8108;Darkstalkers Chronicle: The Chaos Tower; PSP;;March 24, 2005;;;74;7.9;;"(Also known as ""Vampire Chronicle"") Darkstalkers Chronicle: The Chaos Tower possesses a compelling cast of monster warriors, each possessing their own unique fighting skills and abilities including Demitri Maximoff, the Vampire; Jonathan Talbain, the English Werewolf; Victor von Gerdenheim, the Frankenstein Monster; Lord Raptor, an Australian undead hard rocker; Anakaris, the Mummy; Rikuo, a Brazilian Merman; Sasquatch, the Canadian Snowman; and Felicia, the Cat Woman. Arcade Mode is a seamless conversion where players must defeat numerous CPU-controlled characters. Training Mode gives gamers the option to choose their favorite character and hone their skills. Network Mode allows friends to engage in two different wireless head-to-head networked battles: verses or limit battle. Verses offers true two-player competitive matches. Limit Battle randomly assigns a handicap to both challengers, forcing them to strategize their moves in order to claim victory. In the new Tower Mode, select three characters from the extensive roster and ascend to the pinnacle of a mysterious tower where many opponents await upon each floor. The course taken and fighting conditions will change dynamically based on performance during the multitude of one-on-one battles. Pitting the right competitor against an opponent will be the key to success. [Capcom]";;;PS4_id_8574;Bowling (Story One) (Jane Version) - Project: Summer Ice (EU);PS4;Breakthrough Gaming;2021-07-04;;Sports,Bowling;;;Breakthrough Gaming;;;
