Windowgames_3248,Video_games_sales15542,TRUE
Windowgames_2171,Video_games_sales13003,TRUE
Windowgames_3693,Video_games_sales2685,TRUE
Windowgames_3718,Video_games_sales4174,TRUE
Windowgames_3804,Video_games_sales12741,TRUE
Windowgames_3559,Video_games_sales15946,TRUE
Windowgames_3760,Video_games_sales4421,FALSE
Windowgames_3651,Video_games_sales9669,FALSE
Windowgames_3560,Video_games_sales12583,TRUE
Windowgames_3636,Video_games_sales15743,TRUE
Windowgames_3770,Video_games_sales4205,FALSE
Windowgames_3657,Video_games_sales8679,FALSE
Windowgames_3690,Video_games_sales883,FALSE
Windowgames_3592,Video_games_sales17032,FALSE
Windowgames_3608,Video_games_sales3910,FALSE
Windowgames_3567,Video_games_sales8366,FALSE
Windowgames_3533,Video_games_sales8270,FALSE
Windowgames_3512,Video_games_sales12565,FALSE
Windowgames_3573,Video_games_sales5715,FALSE
Windowgames_3606,Video_games_sales11650,FALSE
