Video_games_sales12776,PS4_id_9534,TRUE
Video_games_sales10272,PS4_id_1192,TRUE
Video_games_sales15841,PS4_id_613,TRUE
Video_games_sales15854,PS4_id_4223,TRUE
Video_games_sales15868,PS4_id_5687,TRUE
Video_games_sales16536,PS4_id_151,TRUE
Video_games_sales15868,PS4_id_5688,FALSE
Video_games_sales16348,PS4_id_8935,FALSE
Video_games_sales15879,PS4_id_605,TRUE
Video_games_sales16191,PS4_id_9114,TRUE
Video_games_sales15953,PS4_id_6203,FALSE
Video_games_sales16019,PS4_id_3085,FALSE
Video_games_sales16237,PS4_id_1089,FALSE
Video_games_sales16343,PS4_id_1116,FALSE
Video_games_sales16435,PS4_id_7702,FALSE
Video_games_sales16602,PS4_id_9409,FALSE
Video_games_sales16659,PS4_id_4694,FALSE
Video_games_sales16380,PS4_id_2895,FALSE
Video_games_sales16445,PS4_id_6756,FALSE
Video_games_sales16613,PS4_id_8301,FALSE
